date,open,high,low,close,volume
1983-07-06,5.6240,5.6240,5.6240,5.6240,39900
1983-07-07,5.6240,5.6240,5.6240,5.6240,43500
1983-07-08,5.6240,5.6240,5.6240,5.6240,108600
1983-07-11,5.5543,5.5543,5.5543,5.5543,13900
1983-07-12,5.4204,5.4204,5.4204,5.4204,55600
1983-07-13,5.4900,5.4900,5.4900,5.4900,15500
1983-07-14,5.5543,5.5543,5.5543,5.5543,9400
1983-07-15,5.6240,5.6240,5.6240,5.6240,22600
1983-07-18,5.6240,5.6240,5.6240,5.6240,38000
1983-07-19,5.5543,5.5543,5.5543,5.5543,57000
1983-07-20,5.6240,5.6240,5.6240,5.6240,48000
1983-07-21,5.6240,5.6240,5.6240,5.6240,38700
1983-07-22,5.6240,5.6240,5.6240,5.6240,83400
1983-07-25,5.3561,5.3561,5.3561,5.3561,23500
1983-07-26,5.6240,5.6240,5.6240,5.6240,28200
1983-07-27,5.6240,5.6240,5.6240,5.6240,14800
1983-07-28,5.6240,5.6240,5.6240,5.6240,400
1983-07-29,5.5543,5.5543,5.5543,5.5543,3000
1983-08-01,5.4900,5.4900,5.4900,5.4900,10200
1983-08-02,5.4900,5.4900,5.4900,5.4900,1600
1983-08-03,5.4900,5.4900,5.4900,5.4900,2200
1983-08-04,5.4204,5.4204,5.4204,5.4204,16100
1983-08-05,5.4204,5.4204,5.4204,5.4204,51500
1983-08-08,5.3561,5.3561,5.3561,5.3561,14700
1983-08-09,5.2865,5.2865,5.2865,5.2865,24500
1983-08-10,5.2865,5.2865,5.2865,5.2865,3100
1983-08-11,5.2865,5.2865,5.2865,5.2865,14300
1983-08-12,5.2865,5.2865,5.2865,5.2865,12400
1983-08-15,5.4204,5.4204,5.4204,5.4204,22400
1983-08-16,5.3561,5.3561,5.3561,5.3561,19400
1983-08-17,5.3561,5.3561,5.3561,5.3561,40000
1983-08-18,5.3561,5.3561,5.3561,5.3561,22000
1983-08-19,5.3561,5.3561,5.3561,5.3561,15200
1983-08-22,5.4204,5.4204,5.4204,5.4204,14000
1983-08-23,5.3561,5.3561,5.3561,5.3561,4100
1983-08-24,5.3561,5.3561,5.3561,5.3561,35200
1983-08-25,5.4204,5.4204,5.4204,5.4204,47700
1983-08-26,5.4204,5.4204,5.4204,5.4204,98100
1983-08-29,5.2865,5.2865,5.2865,5.2865,34700
1983-08-30,5.2865,5.2865,5.2865,5.2865,12700
1983-08-31,5.2222,5.2222,5.2222,5.2222,54500
1983-09-01,5.2222,5.2222,5.2222,5.2222,14900
1983-09-02,5.1526,5.1526,5.1526,5.1526,18200
1983-09-06,5.2222,5.2222,5.2222,5.2222,15200
1983-09-07,5.4204,5.4204,5.4204,5.4204,53400
1983-09-08,5.5543,5.5543,5.5543,5.5543,58800
1983-09-09,5.4204,5.4204,5.4204,5.4204,1700
1983-09-12,5.4204,5.4204,5.4204,5.4204,104900
1983-09-13,5.3561,5.3561,5.3561,5.3561,14000
1983-09-14,5.4204,5.4204,5.4204,5.4204,84700
1983-09-15,5.4204,5.4204,5.4204,5.4204,17200
1983-09-16,5.3561,5.3561,5.3561,5.3561,36600
1983-09-19,5.4204,5.4204,5.4204,5.4204,39100
1983-09-20,5.5543,5.5543,5.5543,5.5543,10600
1983-09-21,5.5543,5.5543,5.5543,5.5543,18300
1983-09-22,5.6240,5.6240,5.6240,5.6240,23700
1983-09-23,5.8221,5.8221,5.8221,5.8221,12400
1983-09-26,6.0899,6.0899,6.0899,6.0899,199600
1983-09-27,5.9560,5.9560,5.9560,5.9560,22300
1983-09-28,5.9560,5.9560,5.9560,5.9560,100
1983-09-29,6.0257,6.0257,6.0257,6.0257,1500
1983-09-30,6.0257,6.0257,6.0257,6.0257,900
1983-10-03,6.0257,6.0257,6.0257,6.0257,164100
1983-10-04,6.0899,6.0899,6.0899,6.0899,72300
1983-10-05,6.0899,6.0899,6.0899,6.0899,9700
1983-10-06,6.0899,6.0899,6.0899,6.0899,6800
1983-10-07,6.2238,6.2238,6.2238,6.2238,13000
1983-10-10,6.2238,6.2238,6.2238,6.2238,4800
1983-10-11,6.1596,6.1596,6.1596,6.1596,7200
1983-10-12,6.1596,6.1596,6.1596,6.1596,2200
1983-10-13,6.0257,6.0257,6.0257,6.0257,7200
1983-10-14,5.7579,5.7579,5.7579,5.7579,25100
1983-10-17,6.0257,6.0257,6.0257,6.0257,20600
1983-10-18,5.9560,5.9560,5.9560,5.9560,2800
1983-10-19,5.8918,5.8918,5.8918,5.8918,7200
1983-10-20,5.9560,5.9560,5.9560,5.9560,6800
1983-10-21,6.0257,6.0257,6.0257,6.0257,2900
1983-10-24,5.8918,5.8918,5.8918,5.8918,100
1983-10-25,5.8918,5.8918,5.8918,5.8918,2800
1983-10-26,5.8918,5.8918,5.8918,5.8918,4400
1983-10-27,6.1596,6.1596,6.1596,6.1596,36500
1983-10-28,6.0899,6.0899,6.0899,6.0899,3400
1983-10-31,6.0257,6.0257,6.0257,6.0257,1600
1983-11-01,6.0899,6.0899,6.0899,6.0899,14000
1983-11-02,6.1596,6.1596,6.1596,6.1596,1700
1983-11-03,6.1596,6.1596,6.1596,6.1596,6800
1983-11-04,6.0257,6.0257,6.0257,6.0257,10100
1983-11-07,5.8918,5.8918,5.8918,5.8918,3900
1983-11-08,5.9560,5.9560,5.9560,5.9560,4800
1983-11-09,5.8918,5.8918,5.8918,5.8918,100
1983-11-10,5.9560,5.9560,5.9560,5.9560,1800
1983-11-11,5.9560,5.9560,5.9560,5.9560,4800
1983-11-14,6.0257,6.0257,6.0257,6.0257,15200
1983-11-15,6.0899,6.0899,6.0899,6.0899,63100
1983-11-16,6.1596,6.1596,6.1596,6.1596,56300
1983-11-17,6.1596,6.1596,6.1596,6.1596,7200
1983-11-18,6.1596,6.1596,6.1596,6.1596,12300
1983-11-21,6.2935,6.2935,6.2935,6.2935,18500
1983-11-22,6.2935,6.2935,6.2935,6.2935,7200
1983-11-23,6.2935,6.2935,6.2935,6.2935,6100
1983-11-25,6.2935,6.2935,6.2935,6.2935,400
1983-11-28,6.2935,6.2935,6.2935,6.2935,2000
1983-11-29,6.2935,6.2935,6.2935,6.2935,8000
1983-11-30,6.3577,6.3577,6.3577,6.3577,21500
1983-12-01,6.3577,6.3577,6.3577,6.3577,900
1983-12-02,6.6952,6.6952,6.6952,6.6952,12400
1983-12-05,6.6952,6.6952,6.6952,6.6952,19600
1983-12-06,6.7595,6.7595,6.7595,6.7595,56300
1983-12-07,6.7595,6.7595,6.7595,6.7595,41800
1983-12-08,6.6952,6.6952,6.6952,6.6952,7400
1983-12-09,6.6952,6.6952,6.6952,6.6952,200
1983-12-12,6.8291,6.8291,6.8291,6.8291,600
1983-12-13,6.7595,6.7595,6.7595,6.7595,2200
1983-12-14,6.8291,6.8291,6.8291,6.8291,39000
1983-12-15,6.8291,6.8291,6.8291,6.8291,197800
1983-12-16,7.0273,7.0273,7.0273,7.0273,500
1983-12-19,6.7595,6.7595,6.7595,6.7595,3900
1983-12-20,6.8934,6.8934,6.8934,6.8934,9100
1983-12-21,6.8291,6.8291,6.8291,6.8291,1400
1983-12-22,6.8291,6.8291,6.8291,6.8291,100
1983-12-23,6.8291,6.8291,6.8291,6.8291,4100
1983-12-27,7.0273,7.0273,7.0273,7.0273,5700
1983-12-28,7.0969,7.0969,7.0969,7.0969,5000
1983-12-29,7.0969,7.0969,7.0969,7.0969,1400
1983-12-30,7.0969,7.0969,7.0969,7.0969,2800
1984-01-03,7.0969,7.0969,7.0969,7.0969,1400
1984-01-04,7.2308,7.2308,7.2308,7.2308,11300
1984-01-05,7.0969,7.0969,7.0969,7.0969,9900
1984-01-06,7.0969,7.0969,7.0969,7.0969,1800
1984-01-09,7.0273,7.0273,7.0273,7.0273,3900
1984-01-10,6.8934,6.8934,6.8934,6.8934,44900
1984-01-11,6.8934,6.8934,6.8934,6.8934,10600
1984-01-12,6.8934,6.8934,6.8934,6.8934,7400
1984-01-13,6.8291,6.8291,6.8291,6.8291,1600
1984-01-16,6.7595,6.7595,6.7595,6.7595,15700
1984-01-17,6.6952,6.6952,6.6952,6.6952,1600
1984-01-18,6.6952,6.6952,6.6952,6.6952,1900
1984-01-19,6.6952,6.6952,6.6952,6.6952,400
1984-01-20,6.6952,6.6952,6.6952,6.6952,600
1984-01-23,6.5613,6.5613,6.5613,6.5613,5800
1984-01-24,6.5613,6.5613,6.5613,6.5613,1400
1984-01-25,6.4274,6.4274,6.4274,6.4274,21500
1984-01-26,6.4274,6.4274,6.4274,6.4274,100
1984-01-27,6.6952,6.6952,6.6952,6.6952,100
1984-01-30,6.6952,6.6952,6.6952,6.6952,2800
1984-01-31,6.6952,6.6952,6.6952,6.6952,2800
1984-02-01,6.6952,6.6952,6.6952,6.6952,2000
1984-02-02,6.6952,6.6952,6.6952,6.6952,3100
1984-02-03,6.5613,6.5613,6.5613,6.5613,73000
1984-02-06,6.4916,6.4916,6.4916,6.4916,4200
1984-02-07,6.4274,6.4274,6.4274,6.4274,4000
1984-02-08,6.4274,6.4274,6.4274,6.4274,8400
1984-02-09,6.2935,6.2935,6.2935,6.2935,24700
1984-02-10,6.1596,6.1596,6.1596,6.1596,10800
1984-02-13,6.0257,6.0257,6.0257,6.0257,3000
1984-02-14,5.8918,5.8918,5.8918,5.8918,38700
1984-02-15,6.0899,6.0899,6.0899,6.0899,6800
1984-02-16,6.1596,6.1596,6.1596,6.1596,27000
1984-02-17,6.0899,6.0899,6.0899,6.0899,100
1984-02-21,6.2935,6.2935,6.2935,6.2935,59600
1984-02-22,6.2935,6.2935,6.2935,6.2935,10300
1984-02-23,6.2238,6.2238,6.2238,6.2238,9200
1984-02-24,6.4274,6.4274,6.4274,6.4274,16100
1984-02-27,6.3577,6.3577,6.3577,6.3577,3300
1984-02-28,6.1596,6.1596,6.1596,6.1596,31400
1984-02-29,6.1596,6.1596,6.1596,6.1596,1700
1984-03-01,6.0899,6.0899,6.0899,6.0899,1800
1984-03-02,6.3577,6.3577,6.3577,6.3577,52300
1984-03-05,6.3577,6.3577,6.3577,6.3577,29800
1984-03-06,6.3577,6.3577,6.3577,6.3577,12100
1984-03-07,6.2238,6.2238,6.2238,6.2238,7000
1984-03-08,6.2935,6.2935,6.2935,6.2935,11700
1984-03-09,6.1596,6.1596,6.1596,6.1596,700
1984-03-12,6.2238,6.2238,6.2238,6.2238,600
1984-03-13,6.2935,6.2935,6.2935,6.2935,9200
1984-03-14,6.2935,6.2935,6.2935,6.2935,23300
1984-03-15,6.4274,6.4274,6.4274,6.4274,8800
1984-03-16,6.7595,6.7595,6.7595,6.7595,37500
1984-03-19,6.4916,6.4916,6.4916,6.4916,26400
1984-03-20,6.4916,6.4916,6.4916,6.4916,17800
1984-03-21,6.2238,6.2238,6.2238,6.2238,100
1984-03-22,6.2935,6.2935,6.2935,6.2935,4400
1984-03-23,6.2935,6.2935,6.2935,6.2935,2800
1984-03-26,6.2935,6.2935,6.2935,6.2935,14000
1984-03-27,6.3577,6.3577,6.3577,6.3577,400
1984-03-28,6.4274,6.4274,6.4274,6.4274,6700
1984-03-29,6.4916,6.4916,6.4916,6.4916,5200
1984-03-30,6.6952,6.6952,6.6952,6.6952,12700
1984-04-02,6.8291,6.8291,6.8291,6.8291,29000
1984-04-03,6.8291,6.8291,6.8291,6.8291,23500
1984-04-04,7.0273,7.0273,7.0273,7.0273,60500
1984-04-05,6.8934,6.8934,6.8934,6.8934,49000
1984-04-06,6.6952,6.6952,6.6952,6.6952,12700
1984-04-09,6.6952,6.6952,6.6952,6.6952,1600
1984-04-10,6.6952,6.6952,6.6952,6.6952,9700
1984-04-11,6.7595,6.7595,6.7595,6.7595,6800
1984-04-12,6.8291,6.8291,6.8291,6.8291,8100
1984-04-13,6.7595,6.7595,6.7595,6.7595,1700
1984-04-16,6.6952,6.6952,6.6952,6.6952,100
1984-04-17,6.6952,6.6952,6.6952,6.6952,1500
1984-04-18,6.5613,6.5613,6.5613,6.5613,11300
1984-04-19,6.4916,6.4916,6.4916,6.4916,3100
1984-04-23,6.5613,6.5613,6.5613,6.5613,1500
1984-04-24,6.6952,6.6952,6.6952,6.6952,1700
1984-04-25,6.4916,6.4916,6.4916,6.4916,49300
1984-04-26,6.4916,6.4916,6.4916,6.4916,100
1984-04-27,6.5613,6.5613,6.5613,6.5613,181000
1984-04-30,6.6952,6.6952,6.6952,6.6952,100
1984-05-01,6.6952,6.6952,6.6952,6.6952,1200
1984-05-02,6.8291,6.8291,6.8291,6.8291,6400
1984-05-03,6.8934,6.8934,6.8934,6.8934,51500
1984-05-04,7.0969,7.0969,7.0969,7.0969,72300
1984-05-07,7.0273,7.0273,7.0273,7.0273,38000
1984-05-08,6.8934,6.8934,6.8934,6.8934,71300
1984-05-09,6.8291,6.8291,6.8291,6.8291,16500
1984-05-10,6.6952,6.6952,6.6952,6.6952,7000
1984-05-11,6.5613,6.5613,6.5613,6.5613,5000
1984-05-14,6.2935,6.2935,6.2935,6.2935,4600
1984-05-15,6.5613,6.5613,6.5613,6.5613,2900
1984-05-16,6.5613,6.5613,6.5613,6.5613,4100
1984-05-17,6.3577,6.3577,6.3577,6.3577,100
1984-05-18,6.2935,6.2935,6.2935,6.2935,900
1984-05-21,6.1596,6.1596,6.1596,6.1596,3900
1984-05-22,6.0899,6.0899,6.0899,6.0899,16500
1984-05-23,6.2238,6.2238,6.2238,6.2238,6700
1984-05-24,6.2935,6.2935,6.2935,6.2935,200
1984-05-25,6.2935,6.2935,6.2935,6.2935,3000
1984-05-29,6.3577,6.3577,6.3577,6.3577,100
1984-05-30,6.3577,6.3577,6.3577,6.3577,10100
1984-05-31,6.2238,6.2238,6.2238,6.2238,4100
1984-06-01,6.2935,6.2935,6.2935,6.2935,30500
1984-06-04,6.2935,6.2935,6.2935,6.2935,3300
1984-06-05,6.2935,6.2935,6.2935,6.2935,49900
1984-06-06,6.2935,6.2935,6.2935,6.2935,6700
1984-06-07,6.3577,6.3577,6.3577,6.3577,4600
1984-06-08,6.3577,6.3577,6.3577,6.3577,14800
1984-06-11,6.3577,6.3577,6.3577,6.3577,8100
1984-06-12,6.2935,6.2935,6.2935,6.2935,100
1984-06-13,6.2935,6.2935,6.2935,6.2935,8000
1984-06-14,6.1596,6.1596,6.1596,6.1596,4000
1984-06-15,6.2238,6.2238,6.2238,6.2238,4500
1984-06-18,6.2935,6.2935,6.2935,6.2935,14900
1984-06-19,6.1596,6.1596,6.1596,6.1596,2900
1984-06-20,6.0899,6.0899,6.0899,6.0899,12700
1984-06-21,6.0257,6.0257,6.0257,6.0257,5200
1984-06-22,5.9560,5.9560,5.9560,5.9560,100
1984-06-25,5.9560,5.9560,5.9560,5.9560,100
1984-06-26,6.2238,6.2238,6.2238,6.2238,7200
1984-06-27,5.6936,5.6936,5.6936,5.6936,19900
1984-06-28,5.6936,5.6936,5.6936,5.6936,3100
1984-06-29,5.6240,5.6240,5.6240,5.6240,100
1984-07-02,5.6240,5.6240,5.6240,5.6240,3100
1984-07-03,5.5597,5.5597,5.5597,5.5597,3600
1984-07-05,5.5597,5.5597,5.5597,5.5597,5200
1984-07-06,5.5597,5.5597,5.5597,5.5597,10800
1984-07-09,5.5597,5.5597,5.5597,5.5597,8400
1984-07-10,5.4900,5.4900,5.4900,5.4900,2900
1984-07-11,5.4900,5.4900,5.4900,5.4900,700
1984-07-12,5.4900,5.4900,5.4900,5.4900,200
1984-07-13,5.3561,5.3561,5.3561,5.3561,1700
1984-07-16,5.4900,5.4900,5.4900,5.4900,100
1984-07-17,5.4900,5.4900,5.4900,5.4900,12200
1984-07-18,5.4900,5.4900,5.4900,5.4900,68600
1984-07-19,5.4900,5.4900,5.4900,5.4900,10800
1984-07-20,5.3561,5.3561,5.3561,5.3561,13900
1984-07-23,5.2919,5.2919,5.2919,5.2919,100
1984-07-24,5.2919,5.2919,5.2919,5.2919,500
1984-07-25,5.2222,5.2222,5.2222,5.2222,1400
1984-07-26,5.2919,5.2919,5.2919,5.2919,90000
1984-07-27,5.4900,5.4900,5.4900,5.4900,73000
1984-07-30,5.3561,5.3561,5.3561,5.3561,74100
1984-07-31,5.4900,5.4900,5.4900,5.4900,16300
1984-08-01,5.5597,5.5597,5.5597,5.5597,29800
1984-08-02,5.7579,5.7579,5.7579,5.7579,20900
1984-08-03,6.1596,6.1596,6.1596,6.1596,121700
1984-08-06,6.3631,6.3631,6.3631,6.3631,146600
1984-08-07,6.1596,6.1596,6.1596,6.1596,3100
1984-08-08,6.1596,6.1596,6.1596,6.1596,29800
1984-08-09,6.3631,6.3631,6.3631,6.3631,25800
1984-08-10,6.2935,6.2935,6.2935,6.2935,14000
1984-08-13,6.3631,6.3631,6.3631,6.3631,10800
1984-08-14,6.2935,6.2935,6.2935,6.2935,4800
1984-08-15,6.3631,6.3631,6.3631,6.3631,76300
1984-08-16,6.3631,6.3631,6.3631,6.3631,200
1984-08-17,6.2935,6.2935,6.2935,6.2935,200
1984-08-20,6.2935,6.2935,6.2935,6.2935,5700
1984-08-21,6.3631,6.3631,6.3631,6.3631,56400
1984-08-22,6.2935,6.2935,6.2935,6.2935,8500
1984-08-23,6.1596,6.1596,6.1596,6.1596,700
1984-08-24,6.4274,6.4274,6.4274,6.4274,82600
1984-08-27,6.3631,6.3631,6.3631,6.3631,30800
1984-08-28,6.4274,6.4274,6.4274,6.4274,38000
1984-08-29,6.4274,6.4274,6.4274,6.4274,182000
1984-08-30,6.4274,6.4274,6.4274,6.4274,175400
1984-08-31,6.3631,6.3631,6.3631,6.3631,40000
1984-09-04,6.2935,6.2935,6.2935,6.2935,82000
1984-09-05,6.1596,6.1596,6.1596,6.1596,110900
1984-09-06,6.1596,6.1596,6.1596,6.1596,11800
1984-09-07,6.0257,6.0257,6.0257,6.0257,2900
1984-09-10,5.8918,5.8918,5.8918,5.8918,4100
1984-09-11,5.9614,5.9614,5.9614,5.9614,8400
1984-09-12,5.9614,5.9614,5.9614,5.9614,1900
1984-09-13,6.1596,6.1596,6.1596,6.1596,16300
1984-09-14,6.1596,6.1596,6.1596,6.1596,8800
1984-09-17,6.0257,6.0257,6.0257,6.0257,9600
1984-09-18,5.9614,5.9614,5.9614,5.9614,200
1984-09-19,5.9614,5.9614,5.9614,5.9614,4100
1984-09-20,5.8918,5.8918,5.8918,5.8918,500
1984-09-21,5.9614,5.9614,5.9614,5.9614,2200
1984-09-24,5.9614,5.9614,5.9614,5.9614,100
1984-09-25,5.7579,5.7579,5.7579,5.7579,2200
1984-09-26,5.8918,5.8918,5.8918,5.8918,3100
1984-09-27,5.9614,5.9614,5.9614,5.9614,100
1984-09-28,5.9614,5.9614,5.9614,5.9614,200
1984-10-01,5.9614,5.9614,5.9614,5.9614,51000
1984-10-02,5.8918,5.8918,5.8918,5.8918,100
1984-10-03,5.7579,5.7579,5.7579,5.7579,6200
1984-10-04,5.7579,5.7579,5.7579,5.7579,200
1984-10-05,5.7579,5.7579,5.7579,5.7579,900
1984-10-08,5.6936,5.6936,5.6936,5.6936,100
1984-10-09,5.6936,5.6936,5.6936,5.6936,100
1984-10-10,5.6936,5.6936,5.6936,5.6936,31600
1984-10-11,5.6936,5.6936,5.6936,5.6936,21300
1984-10-12,5.6936,5.6936,5.6936,5.6936,4100
1984-10-15,5.6936,5.6936,5.6936,5.6936,7200
1984-10-16,5.6936,5.6936,5.6936,5.6936,13600
1984-10-17,5.6936,5.6936,5.6936,5.6936,2700
1984-10-18,5.6936,5.6936,5.6936,5.6936,100
1984-10-19,5.7579,5.7579,5.7579,5.7579,29900
1984-10-22,5.8918,5.8918,5.8918,5.8918,19500
1984-10-23,5.8918,5.8918,5.8918,5.8918,29900
1984-10-24,5.9614,5.9614,5.9614,5.9614,7700
1984-10-25,5.9614,5.9614,5.9614,5.9614,100
1984-10-26,5.7579,5.7579,5.7579,5.7579,2200
1984-10-29,5.7579,5.7579,5.7579,5.7579,700
1984-10-30,5.7579,5.7579,5.7579,5.7579,500
1984-10-31,5.7579,5.7579,5.7579,5.7579,1900
1984-11-01,5.7579,5.7579,5.7579,5.7579,700
1984-11-02,5.7579,5.7579,5.7579,5.7579,11200
1984-11-05,5.7579,5.7579,5.7579,5.7579,700
1984-11-06,5.6936,5.6936,5.6936,5.6936,200
1984-11-07,5.6936,5.6936,5.6936,5.6936,1700
1984-11-08,5.6936,5.6936,5.6936,5.6936,4400
1984-11-09,5.6936,5.6936,5.6936,5.6936,1600
1984-11-12,5.6936,5.6936,5.6936,5.6936,29900
1984-11-13,5.6240,5.6240,5.6240,5.6240,20900
1984-11-14,5.6240,5.6240,5.6240,5.6240,3100
1984-11-15,5.5597,5.5597,5.5597,5.5597,3100
1984-11-16,5.5597,5.5597,5.5597,5.5597,200
1984-11-19,5.4900,5.4900,5.4900,5.4900,4400
1984-11-20,5.3561,5.3561,5.3561,5.3561,16700
1984-11-21,5.3561,5.3561,5.3561,5.3561,4400
1984-11-23,5.3561,5.3561,5.3561,5.3561,22500
1984-11-26,5.2222,5.2222,5.2222,5.2222,44200
1984-11-27,5.2222,5.2222,5.2222,5.2222,4400
1984-11-28,5.2222,5.2222,5.2222,5.2222,11200
1984-11-29,5.2222,5.2222,5.2222,5.2222,13000
1984-11-30,5.2222,5.2222,5.2222,5.2222,700
1984-12-03,5.2222,5.2222,5.2222,5.2222,100
1984-12-04,5.3561,5.3561,5.3561,5.3561,8000
1984-12-05,5.3561,5.3561,5.3561,5.3561,75500
1984-12-06,5.3561,5.3561,5.3561,5.3561,13600
1984-12-07,5.2919,5.2919,5.2919,5.2919,1400
1984-12-10,5.2919,5.2919,5.2919,5.2919,5200
1984-12-11,5.2222,5.2222,5.2222,5.2222,8000
1984-12-12,5.2222,5.2222,5.2222,5.2222,103200
1984-12-13,5.2919,5.2919,5.2919,5.2919,20200
1984-12-14,5.3561,5.3561,5.3561,5.3561,16700
1984-12-17,5.4900,5.4900,5.4900,5.4900,83400
1984-12-18,5.4900,5.4900,5.4900,5.4900,6900
1984-12-19,5.3561,5.3561,5.3561,5.3561,7200
1984-12-20,5.3561,5.3561,5.3561,5.3561,900
1984-12-21,5.3669,5.3669,5.3669,5.3669,900
1984-12-24,5.3669,5.3669,5.3669,5.3669,100
1984-12-26,5.3669,5.3669,5.3669,5.3669,2900
1984-12-27,5.2327,5.2327,5.2327,5.2327,7200
1984-12-28,5.2327,5.2327,5.2327,5.2327,200
1984-12-31,5.2327,5.2327,5.2327,5.2327,900
1985-01-02,5.1683,5.1683,5.1683,5.1683,3100
1985-01-03,5.2327,5.2327,5.2327,5.2327,100
1985-01-04,5.1683,5.1683,5.1683,5.1683,700
1985-01-07,5.1683,5.1683,5.1683,5.1683,900
1985-01-08,5.2327,5.2327,5.2327,5.2327,1900
1985-01-09,5.3669,5.3669,5.3669,5.3669,25000
1985-01-10,5.3669,5.3669,5.3669,5.3669,200
1985-01-11,5.2327,5.2327,5.2327,5.2327,19100
1985-01-14,5.2327,5.2327,5.2327,5.2327,9700
1985-01-15,5.2327,5.2327,5.2327,5.2327,3100
1985-01-16,5.3025,5.3025,5.3025,5.3025,1200
1985-01-17,5.3025,5.3025,5.3025,5.3025,2200
1985-01-18,5.3025,5.3025,5.3025,5.3025,25000
1985-01-21,5.5010,5.5010,5.5010,5.5010,34100
1985-01-22,5.3669,5.3669,5.3669,5.3669,500
1985-01-23,5.3669,5.3669,5.3669,5.3669,6800
1985-01-24,5.3669,5.3669,5.3669,5.3669,138800
1985-01-25,5.5708,5.5708,5.5708,5.5708,305300
1985-01-28,5.6352,5.6352,5.6352,5.6352,355800
1985-01-29,5.7050,5.7050,5.7050,5.7050,111300
1985-01-30,5.7050,5.7050,5.7050,5.7050,28600
1985-01-31,5.6352,5.6352,5.6352,5.6352,28600
1985-02-01,5.3669,5.3669,5.3669,5.3669,87100
1985-02-04,5.3669,5.3669,5.3669,5.3669,179800
1985-02-05,5.3669,5.3669,5.3669,5.3669,259900
1985-02-06,5.3669,5.3669,5.3669,5.3669,446400
1985-02-07,5.3669,5.3669,5.3669,5.3669,29500
1985-02-08,5.3025,5.3025,5.3025,5.3025,70100
1985-02-11,5.3025,5.3025,5.3025,5.3025,51400
1985-02-12,5.3025,5.3025,5.3025,5.3025,700
1985-02-13,5.3025,5.3025,5.3025,5.3025,71000
1985-02-14,5.3669,5.3669,5.3669,5.3669,76300
1985-02-15,5.5010,5.5010,5.5010,5.5010,131100
1985-02-19,5.3669,5.3669,5.3669,5.3669,28200
1985-02-20,5.3669,5.3669,5.3669,5.3669,115800
1985-02-21,5.3669,5.3669,5.3669,5.3669,10800
1985-02-22,5.3669,5.3669,5.3669,5.3669,38300
1985-02-25,5.3669,5.3669,5.3669,5.3669,6200
1985-02-26,5.3669,5.3669,5.3669,5.3669,66800
1985-02-27,5.3669,5.3669,5.3669,5.3669,1400
1985-02-28,5.3669,5.3669,5.3669,5.3669,100
1985-03-01,5.3669,5.3669,5.3669,5.3669,41800
1985-03-04,5.3669,5.3669,5.3669,5.3669,176100
1985-03-05,5.5010,5.5010,5.5010,5.5010,33500
1985-03-06,5.3669,5.3669,5.3669,5.3669,28000
1985-03-07,5.3669,5.3669,5.3669,5.3669,63200
1985-03-08,5.5010,5.5010,5.5010,5.5010,22500
1985-03-11,5.5010,5.5010,5.5010,5.5010,35600
1985-03-12,5.5010,5.5010,5.5010,5.5010,19500
1985-03-13,5.5010,5.5010,5.5010,5.5010,56400
1985-03-14,5.5010,5.5010,5.5010,5.5010,1200
1985-03-15,5.5010,5.5010,5.5010,5.5010,500
1985-03-18,5.5010,5.5010,5.5010,5.5010,1900
1985-03-19,5.7050,5.7050,5.7050,5.7050,94900
1985-03-20,5.5708,5.5708,5.5708,5.5708,52400
1985-03-21,5.5708,5.5708,5.5708,5.5708,6200
1985-03-22,5.5010,5.5010,5.5010,5.5010,8000
1985-03-25,5.5010,5.5010,5.5010,5.5010,23100
1985-03-26,5.3669,5.3669,5.3669,5.3669,35500
1985-03-27,5.3669,5.3669,5.3669,5.3669,135700
1985-03-28,5.3669,5.3669,5.3669,5.3669,144400
1985-03-29,5.3669,5.3669,5.3669,5.3669,40800
1985-04-01,5.3669,5.3669,5.3669,5.3669,43600
1985-04-02,5.3025,5.3025,5.3025,5.3025,10800
1985-04-03,5.2327,5.2327,5.2327,5.2327,214100
1985-04-04,5.1683,5.1683,5.1683,5.1683,9700
1985-04-08,5.1683,5.1683,5.1683,5.1683,9100
1985-04-09,5.2327,5.2327,5.2327,5.2327,4800
1985-04-10,5.2327,5.2327,5.2327,5.2327,1700
1985-04-11,5.2327,5.2327,5.2327,5.2327,430800
1985-04-12,5.2327,5.2327,5.2327,5.2327,268200
1985-04-15,5.2327,5.2327,5.2327,5.2327,151400
1985-04-16,5.0341,5.0341,5.0341,5.0341,85900
1985-04-17,5.1683,5.1683,5.1683,5.1683,14600
1985-04-18,5.1683,5.1683,5.1683,5.1683,118900
1985-04-19,5.3025,5.3025,5.3025,5.3025,25500
1985-04-22,5.3025,5.3025,5.3025,5.3025,2200
1985-04-23,5.3669,5.3669,5.3669,5.3669,28200
1985-04-24,5.3669,5.3669,5.3669,5.3669,8800
1985-04-25,5.6352,5.6352,5.6352,5.6352,34100
1985-04-26,5.5708,5.5708,5.5708,5.5708,3300
1985-04-29,5.5010,5.5010,5.5010,5.5010,49000
1985-04-30,5.5010,5.5010,5.5010,5.5010,49000
1985-05-01,5.5010,5.5010,5.5010,5.5010,105400
1985-05-02,5.5010,5.5010,5.5010,5.5010,37700
1985-05-03,5.3669,5.3669,5.3669,5.3669,14900
1985-05-06,5.3669,5.3669,5.3669,5.3669,13600
1985-05-07,5.3669,5.3669,5.3669,5.3669,900
1985-05-08,5.3669,5.3669,5.3669,5.3669,11800
1985-05-09,5.3669,5.3669,5.3669,5.3669,400
