date,open,high,low,close,volume
2005-06-20,16.5352,16.5352,16.3705,16.4759,235000
2005-06-21,16.5352,16.6274,16.4825,16.5615,353200
2005-06-22,16.5352,16.6340,16.4693,16.5352,224700
2005-06-23,16.4693,16.4693,16.2348,16.2519,279200
2005-06-24,16.3178,16.3178,16.1729,16.1794,139200
2005-06-27,16.1794,16.2519,16.1070,16.1399,193900
2005-06-28,16.2585,16.3046,16.1992,16.2717,146900
2005-06-29,16.2783,16.3771,16.2387,16.3046,245200
2005-06-30,16.3375,16.3375,16.2058,16.2124,146900
2005-07-01,16.3046,16.3375,16.2321,16.2717,110400
2005-07-05,16.1202,16.2387,16.1136,16.2058,203200
2005-07-06,16.1794,16.1794,15.9489,15.9489,586300
2005-07-07,15.8764,16.0609,15.8501,16.0411,201100
2005-07-08,15.9423,16.1267,15.9423,16.0740,431200
2005-07-11,16.1860,16.3046,16.1860,16.2717,552000
2005-07-12,16.4232,16.4891,16.3310,16.4495,632900
2005-07-13,16.3837,16.5022,16.3837,16.4759,443500
2005-07-14,16.5352,16.5418,16.4693,16.5022,433900
2005-07-15,16.5352,16.6472,16.5088,16.5813,462700
2005-07-18,16.6142,16.6142,16.4957,16.4957,222300
2005-07-19,16.6340,16.7196,16.5813,16.6801,345700
2005-07-20,16.6867,16.7657,16.6538,16.7526,331200
2005-07-21,16.8382,16.9304,16.8382,16.8712,489400
2005-07-22,16.7262,16.7262,16.5813,16.6274,243300
2005-07-25,16.5549,16.5549,16.4759,16.5088,380700
2005-07-26,16.4891,16.5220,16.4693,16.5022,172500
2005-07-27,16.8514,16.8514,16.6603,16.7987,194400
2005-07-28,16.7921,16.8646,16.6735,16.7723,276400
2005-07-29,16.8119,16.9766,16.7855,16.9766,324100
2005-08-01,17.0622,17.0622,16.9766,17.0227,276100
2005-08-02,17.0358,17.2598,17.0358,17.2598,214100
2005-08-03,17.2928,17.4179,17.2269,17.4179,309100
2005-08-04,17.3586,17.3586,17.1742,17.1742,258500
2005-08-05,16.7987,16.9437,16.7196,16.7723,240500
2005-08-08,16.9041,17.0424,16.8712,16.9041,147600
2005-08-09,16.8250,16.9634,16.7921,16.9041,221900
2005-08-10,17.1610,17.4113,17.1347,17.1742,298300
2005-08-11,17.2928,17.4048,17.2335,17.3257,276300
2005-08-12,17.2269,17.3916,17.1939,17.3257,159700
2005-08-15,17.0951,17.1808,16.9304,17.1412,298800
2005-08-16,17.1149,17.2335,17.0358,17.0885,421800
2005-08-17,17.1281,17.1742,17.0293,17.1610,158100
2005-08-18,16.9041,16.9963,16.8119,16.9963,622500
2005-08-19,17.0095,17.0622,16.9436,17.0095,134300
2005-08-22,17.0556,17.1017,16.8646,17.0951,288700
2005-08-23,17.1281,17.2071,17.1281,17.1874,128300
2005-08-24,17.4245,17.5233,17.3982,17.4640,400300
2005-08-25,17.6090,17.6749,17.5958,17.6419,237900
2005-08-26,17.6222,17.6617,17.5299,17.5629,181100
2005-08-29,17.4179,17.5036,17.3916,17.4772,138400
2005-08-30,17.4772,17.4772,17.2137,17.3191,292300
2005-08-31,17.4179,17.7341,17.4179,17.7341,322500
2005-09-01,17.5497,17.5760,17.3586,17.4970,814000
2005-09-02,17.6946,17.7803,17.6551,17.7078,423100
2005-09-06,17.8527,18.0767,17.8527,18.0174,392100
2005-09-07,17.9186,18.0042,17.8593,17.9647,473800
2005-09-08,17.8264,17.8659,17.7341,17.7539,218100
2005-09-09,17.8066,18.0438,17.7671,17.9647,334800
2005-09-12,17.9713,17.9779,17.8857,17.8988,240200
2005-09-13,17.9186,17.9515,17.8000,17.8857,220100
2005-09-14,17.8527,17.9384,17.8066,17.8330,213200
2005-09-15,17.9449,18.0240,17.9449,18.0240,141600
2005-09-16,18.0240,18.0504,17.9515,17.9977,152400
2005-09-19,17.8857,18.0042,17.8593,17.8988,277600
2005-09-20,18.1162,18.2677,18.0965,18.1426,326000
2005-09-21,18.1623,18.1623,18.0042,18.0042,206600
2005-09-22,17.7539,17.7868,17.5694,17.7210,266100
2005-09-23,17.7803,17.7868,17.6485,17.6814,193900
2005-09-26,17.8000,17.8922,17.6946,17.8066,309300
2005-09-27,17.8322,17.9449,17.6532,17.7924,230100
2005-09-28,17.9316,18.1637,17.8985,18.1305,575700
2005-09-29,19.0652,19.2773,18.9724,19.1646,905600
2005-09-30,18.8597,18.9061,18.7603,18.8266,358300
2005-10-03,18.8995,18.9790,18.8464,18.9724,267100
2005-10-04,19.2508,19.3237,19.0519,19.0718,327600
2005-10-05,19.2574,19.4563,18.9393,18.9724,437500
2005-10-06,18.6211,18.7139,18.4023,18.4553,327300
2005-10-07,18.5614,18.6940,18.5017,18.6343,278500
2005-10-10,18.7404,18.7404,18.3824,18.3890,151300
2005-10-11,19.0188,19.0188,18.7868,18.9790,516700
2005-10-12,18.7802,18.8199,18.6151,18.6675,208700
2005-10-13,18.7338,18.8000,18.6012,18.7868,317200
2005-10-14,19.0254,19.1249,18.8266,19.0983,377900
2005-10-17,19.4497,19.6154,19.3967,19.5425,572900
2005-10-18,19.4165,19.4165,19.1514,19.2044,304900
2005-10-19,18.9724,19.1580,18.8133,19.1448,299400
2005-10-20,18.5614,18.5945,18.3227,18.3294,446000
2005-10-21,18.1769,18.3625,18.0907,18.1637,489800
2005-10-24,18.0642,18.3426,17.9913,18.2962,320600
2005-10-25,18.4421,18.4885,18.2830,18.3625,206700
2005-10-26,18.3758,18.5747,18.3360,18.3957,151300
2005-10-27,18.5282,18.5282,18.0841,18.0974,476900
2005-10-28,18.1438,18.1438,17.9648,18.1172,477100
2005-10-31,18.3824,18.4620,18.2962,18.4354,314500
2005-11-01,18.3625,18.3890,18.2896,18.3625,262800
2005-11-02,18.2299,18.4487,18.1305,18.4421,330800
2005-11-03,18.5614,18.8000,18.4951,18.5614,1167600
2005-11-04,18.4288,18.4288,18.0642,18.0974,501300
2005-11-07,18.0311,18.1968,17.9780,18.1570,171300
2005-11-08,17.8985,17.9648,17.8653,17.8919,300600
2005-11-09,17.9780,17.9780,17.8455,17.8521,195200
2005-11-10,17.8256,17.8852,17.7593,17.8189,319100
2005-11-11,17.9714,17.9780,17.8919,17.9648,912100
2005-11-14,17.5936,17.6333,17.5670,17.6068,556600
2005-11-15,17.6002,17.7725,17.6002,17.7062,592600
2005-11-16,17.7460,17.8852,17.7460,17.8720,534600
2005-11-17,18.2299,18.4354,18.1902,18.4354,357400
2005-11-18,18.5481,18.6078,18.4686,18.5813,329400
2005-11-21,18.6078,18.6144,18.4951,18.5879,288400
2005-11-22,18.5349,18.6741,18.4421,18.6675,361100
2005-11-23,18.7271,18.8663,18.6940,18.8663,622500
2005-11-25,18.4951,18.5548,18.4686,18.5017,421400
2005-11-28,18.8862,19.0254,18.8001,18.8531,579800
2005-11-29,18.6343,18.6873,18.5879,18.6409,232800
2005-11-30,18.6409,18.7404,18.5084,18.5349,424600
2005-12-01,18.8266,18.9326,18.7934,18.8597,1201800
2005-12-02,19.1514,19.1580,19.0387,19.0917,799000
2005-12-05,19.3834,19.4431,19.3370,19.4099,717400
2005-12-06,19.1580,19.3967,19.1116,19.3237,655200
2005-12-07,19.2243,19.2508,19.0652,19.1912,462200
2005-12-08,18.8995,19.1116,18.8464,19.0453,786200
2005-12-09,18.9260,18.9989,18.8862,18.9923,641700
2005-12-12,18.9525,19.0055,18.8730,19.0055,325100
2005-12-13,19.0718,19.2044,19.0254,19.1713,217000
2005-12-14,18.9724,19.0851,18.9525,18.9989,375100
2005-12-15,18.7934,18.8464,18.6946,18.7338,190500
2005-12-16,18.8796,18.8995,18.7802,18.8995,351500
2005-12-19,19.0055,19.1249,18.9598,19.0122,288600
2005-12-20,19.1050,19.1912,18.9260,19.0785,340000
2005-12-21,19.3834,19.3900,19.1646,19.3900,417800
2005-12-22,19.4165,19.4696,19.3171,19.4563,269600
2005-12-23,19.5027,19.6883,19.5027,19.5160,210500
2005-12-27,19.2442,19.2773,19.1050,19.2110,360500
2005-12-28,19.3436,19.4828,19.3436,19.3900,275300
2005-12-29,19.2972,19.3237,19.2376,19.2376,381400
2005-12-30,19.0254,19.2110,18.9724,19.2044,253300
2006-01-03,19.3171,19.4762,19.2574,19.4629,368600
2006-01-04,19.5226,19.7281,19.4762,19.6883,470700
2006-01-05,19.6883,19.7811,19.6486,19.7480,703400
2006-01-06,19.7944,19.8607,19.7281,19.8342,515200
2006-01-09,19.8872,20.1259,19.8806,20.0861,567000
2006-01-10,18.9724,19.3569,18.9592,19.2840,1803600
2006-01-11,19.3701,19.4895,19.2641,19.4696,679700
2006-01-12,19.1978,19.1978,19.0254,19.0519,968400
2006-01-13,18.9459,18.9459,18.7205,18.8199,501800
2006-01-17,18.2962,18.3294,18.2299,18.3294,711500
2006-01-18,18.0974,18.1968,17.9648,18.0834,711100
2006-01-19,18.1438,18.3824,18.0974,18.3426,1292300
2006-01-20,18.4951,18.5481,18.1570,18.1835,644600
2006-01-23,18.4288,18.4686,18.3294,18.3890,365300
2006-01-24,18.3957,18.4354,18.2830,18.4288,478600
2006-01-25,18.1769,18.1835,18.0907,18.1504,710700
2006-01-26,18.4354,18.7072,18.4156,18.6012,408100
2006-01-27,18.6343,18.7802,18.6277,18.6807,414000
2006-01-30,18.6343,18.7271,18.4951,18.7205,912500
2006-01-31,18.8862,19.0122,18.6940,18.8597,566700
2006-02-01,18.9658,19.2641,18.9326,19.2641,2083400
2006-02-02,19.1779,19.3503,18.9923,19.1315,834900
2006-02-03,18.9790,19.1249,18.8531,19.0188,592500
2006-02-06,19.2574,19.2773,19.1448,19.1845,304200
2006-02-07,19.1912,19.2972,19.0785,19.1381,209800
2006-02-08,19.1514,19.1713,18.9658,19.1315,338400
2006-02-09,19.1249,19.2243,19.0321,19.0785,388600
2006-02-10,19.0785,19.2110,19.0321,19.1514,421300
2006-02-13,18.8862,19.0055,18.8730,18.9260,451300
2006-02-14,19.1315,19.3503,19.0321,19.3105,422900
2006-02-15,19.2840,19.2840,19.0785,19.2442,550800
2006-02-16,19.2840,19.3304,19.1381,19.3304,231800
2006-02-17,19.3569,19.5292,19.2906,19.4563,571400
2006-02-21,19.4497,19.4895,19.2972,19.4033,326800
2006-02-22,19.5226,19.5558,19.3900,19.5160,201800
2006-02-23,19.7215,19.8806,19.6950,19.7679,320000
2006-02-24,19.5889,19.6552,19.4961,19.5823,340700
2006-02-27,19.8740,20.0463,19.8608,20.0264,313800
2006-02-28,19.5558,19.6154,19.4431,19.4762,334400
2006-03-01,19.8740,19.8740,19.6220,19.7149,368500
2006-03-02,19.5094,19.5690,19.4099,19.5359,487200
2006-03-03,19.1845,19.3237,19.0718,19.1978,409000
2006-03-06,19.0387,19.1845,18.9393,19.0519,388100
2006-03-07,19.4762,19.4828,19.2906,19.3436,269000
2006-03-08,19.4629,19.4762,19.2574,19.4364,308700
2006-03-09,19.6088,19.7082,19.4696,19.5160,218400
2006-03-10,19.6353,19.8673,19.5624,19.8275,282700
2006-03-13,19.8938,20.0065,19.8674,20.0065,339400
2006-03-14,20.0132,20.2518,19.9741,20.1988,423800
2006-03-15,20.3976,20.4043,20.2518,20.3247,547500
2006-03-16,20.0993,20.2452,20.0397,20.1325,343700
2006-03-17,20.2187,20.2452,20.0993,20.1789,288200
2006-03-20,20.3512,20.5302,20.2982,20.4838,421100
2006-03-21,20.5369,20.5369,20.3115,20.3645,846500
2006-03-22,20.2518,20.2783,20.1457,20.2717,536500
2006-03-23,20.3446,20.4175,20.1325,20.2120,269400
2006-03-24,20.1590,20.5170,20.1530,20.4772,222500
2006-03-27,20.6827,20.8352,20.6628,20.7291,483900
2006-03-28,20.8353,20.9285,20.6288,20.7153,866400
2006-03-29,20.7353,21.1484,20.7353,21.0751,542300
2006-03-30,21.0751,21.0884,20.9552,21.0418,480300
2006-03-31,20.7353,20.7420,20.5621,20.6287,398800
2006-04-03,20.7220,21.0218,20.7220,20.8486,396900
2006-04-04,20.8486,21.0085,20.8286,20.8886,392700
2006-04-05,21.0418,21.2683,20.9752,21.2617,401000
2006-04-06,22.0612,22.1212,21.8481,21.9946,634300
2006-04-07,22.1679,22.1812,21.8147,21.8947,591900
2006-04-10,21.9546,21.9613,21.7281,21.8214,417300
2006-04-11,21.8214,21.8614,21.4883,21.6282,357800
2006-04-12,21.6415,21.6415,21.4882,21.5815,256400
2006-04-13,21.4149,21.4882,21.3217,21.4349,351600
2006-04-17,21.6148,21.6548,21.4083,21.4549,231400
2006-04-18,21.5948,21.7947,21.5415,21.7481,854700
2006-04-19,21.5615,21.7348,21.4549,21.7081,498600
2006-04-20,22.0546,22.1545,21.9213,21.9280,719600
2006-04-21,22.9608,23.0340,22.7542,22.9208,1013200
2006-04-24,22.6942,22.7142,22.4211,22.6543,432500
2006-04-25,22.8741,22.8741,22.3877,22.4544,369000
2006-04-26,22.9674,23.2406,22.6543,23.0807,627100
2006-04-27,23.5271,23.6204,23.4605,23.5005,1085400
2006-04-28,23.9402,23.9469,23.5472,23.6071,637400
2006-05-01,23.7337,23.9202,23.6870,23.7803,743900
2006-05-02,24.6665,24.6998,24.5466,24.6465,686400
2006-05-03,24.7398,24.7531,24.4399,24.5865,434500
2006-05-04,24.6065,24.8531,24.5999,24.7731,452400
2006-05-05,25.0529,25.2861,24.9197,25.1662,372100
2006-05-08,24.8464,24.8464,24.4266,24.4999,760200
2006-05-09,24.6532,24.9730,24.6132,24.8264,310400
2006-05-10,24.3333,24.3533,24.2067,24.3067,875800
2006-05-11,24.0535,24.0668,23.7003,23.7337,445600
2006-05-12,23.5871,23.7203,22.9874,23.3805,648000
2006-05-15,23.0540,23.4138,23.0341,23.3672,343800
2006-05-16,23.3739,23.5404,23.3272,23.3739,258000
2006-05-17,23.4805,23.4805,22.7809,22.8208,497900
2006-05-18,22.7875,23.0207,22.7875,22.8608,490900
2006-05-19,22.6476,22.7076,22.2945,22.6209,474600
2006-05-22,22.4144,22.5943,21.9946,22.5277,392300
2006-05-23,21.9213,22.3011,21.8813,21.9613,765400
2006-05-24,21.9880,22.1479,21.7148,22.0612,641600
2006-05-25,22.0146,22.2145,21.8947,22.1945,1101100
2006-05-26,22.2678,22.4344,22.1146,22.3611,325900
2006-05-30,22.3011,22.3278,21.8964,21.9213,311400
2006-05-31,22.1812,22.2411,21.8680,22.0079,334000
2006-06-01,21.9613,22.3411,21.9013,22.2811,354800
2006-06-02,22.4810,22.5010,22.3211,22.4277,410700
2006-06-05,22.2478,22.2478,21.7614,21.8414,300700
2006-06-06,21.9546,21.9546,21.2617,21.4949,437000
2006-06-07,21.2217,21.4149,21.0685,21.1018,688700
2006-06-08,20.2089,20.5068,19.9624,20.4954,1161600
2006-06-09,20.5221,20.5687,20.3289,20.4088,363400
2006-06-12,20.5554,20.6087,20.1690,20.1690,409900
2006-06-13,19.6492,19.8158,19.4094,19.4094,795400
2006-06-14,19.5226,19.8531,19.5226,19.8491,3888300
2006-06-15,20.1023,20.7886,20.1023,20.6753,1071200
2006-06-16,20.7220,20.7625,20.4954,20.5354,352600
2006-06-19,20.7686,20.8886,20.5954,20.6687,634900
2006-06-20,20.9885,21.0884,20.8552,20.8886,340200
2006-06-21,21.0018,21.2334,20.9219,21.0884,774300
2006-06-22,21.1484,21.1951,20.9085,21.0285,359000
2006-06-23,20.9219,20.9219,20.7563,20.8219,183600
2006-06-26,20.8286,20.9552,20.7903,20.9485,241300
2006-06-27,20.8552,20.8552,20.3955,20.4288,272900
2006-06-28,20.4355,20.4754,20.3222,20.3622,317000
2006-06-29,20.6487,21.0418,20.4555,21.0085,502400
2006-06-30,21.2550,21.3083,21.0884,21.2017,389500
2006-07-03,21.4549,21.6348,21.3950,21.6348,144900
2006-07-05,20.8752,20.8819,20.6220,20.6887,693500
2006-07-06,20.6887,20.9085,20.6887,20.7819,505400
2006-07-07,20.9818,21.2084,20.9086,20.9485,318000
2006-07-10,21.4216,21.5149,21.2683,21.3550,286500
2006-07-11,21.4882,21.4949,21.1618,21.4882,214900
2006-07-12,20.8219,20.8353,20.4888,20.5754,473700
2006-07-13,20.4688,20.5554,20.2556,20.2622,241600
2006-07-14,20.1889,20.1889,19.8824,20.0557,305100
2006-07-17,20.0157,20.0157,19.8291,19.9024,549100
2006-07-18,19.8824,19.9757,19.6093,19.9024,354900
2006-07-19,19.9890,20.4421,19.8558,20.3822,372400
2006-07-20,20.8752,20.8752,20.4888,20.5088,439200
2006-07-21,20.5887,20.6687,20.3955,20.5221,265800
2006-07-24,20.7420,21.0551,20.7220,21.0085,250600
2006-07-25,21.2883,21.6282,21.2417,21.4882,381600
2006-07-26,21.6881,21.9213,21.5772,21.8280,555000
2006-07-27,22.1412,22.3344,21.9413,22.0479,379500
2006-07-28,22.0546,22.3677,22.0479,22.3411,367500
2006-07-31,22.3278,22.3411,21.9013,21.9546,386900
2006-08-01,21.9546,21.9813,21.7014,21.8214,270300
2006-08-02,22.0679,22.4877,22.0679,22.2678,361900
2006-08-03,22.0213,22.3144,21.9880,22.2545,431700
2006-08-04,22.3211,22.5010,22.1412,22.2878,199600
2006-08-07,21.8214,21.9280,21.7881,21.8747,385000
2006-08-08,22.2878,22.4144,22.1545,22.1945,553400
2006-08-09,22.6543,22.7675,22.5077,22.5143,549800
2006-08-10,22.6543,22.7409,22.5610,22.7275,309400
2006-08-11,22.3011,22.3411,22.1146,22.1812,521500
2006-08-14,23.2939,23.2939,22.1612,22.2012,313200
2006-08-15,23.3206,23.3206,22.2945,22.4744,304200
2006-08-16,22.7275,22.8674,22.6543,22.8608,212400
2006-08-17,22.6809,22.8208,22.5543,22.6409,460100
2006-08-18,22.7475,22.7838,22.5210,22.6543,761600
2006-08-21,22.4610,22.4610,22.2945,22.3478,313800
2006-08-22,22.5543,22.6209,22.4744,22.5876,404600
2006-08-23,22.6676,22.6676,22.3544,22.4144,310200
2006-08-24,22.4144,22.4410,22.1878,22.2345,288300
2006-08-25,22.1146,22.1146,21.8680,22.0413,331900
2006-08-28,22.0812,22.2945,22.0413,22.2545,230200
2006-08-29,22.4011,22.5810,22.3011,22.5743,212400
2006-08-30,22.3211,22.4477,22.2878,22.3877,316000
2006-08-31,22.5810,22.7209,22.4877,22.5743,677000
2006-09-01,22.6209,22.6942,22.4610,22.6543,716600
2006-09-05,22.6809,22.7342,22.5676,22.6676,281700
2006-09-06,22.8008,22.8208,22.5876,22.6010,319300
2006-09-07,22.2545,22.2945,21.6615,22.1878,532900
2006-09-08,22.0546,22.1945,22.0213,22.1012,669400
2006-09-11,21.8081,21.8081,21.3550,21.4749,2371100
2006-09-12,21.3550,21.6348,21.3350,21.5682,772000
2006-09-13,21.3550,21.5882,21.3416,21.4949,918900
2006-09-14,21.7881,21.8680,21.6681,21.8547,568100
2006-09-15,21.6881,21.9080,21.5948,21.6015,886400
2006-09-18,21.4682,21.7747,21.4682,21.7014,566000
2006-09-19,21.8813,21.9147,21.5215,21.6881,528300
2006-09-20,21.9213,22.0213,21.8614,21.9280,268300
2006-09-21,21.9546,22.1345,21.9413,22.0346,295300
2006-09-22,22.0413,22.0413,21.7214,21.7747,259000
2006-09-25,21.9546,22.0946,21.7947,22.0546,307800
2006-09-26,21.8480,22.0013,21.7681,21.9346,499100
2006-09-27,22.1576,22.2916,22.1241,22.2046,271600
2006-09-28,22.2919,22.3792,22.1576,22.3725,203200
2006-09-29,22.3994,22.6679,22.3994,22.5807,507700
2006-10-02,23.1312,23.4132,23.1044,23.2387,612300
2006-10-03,23.1044,23.3864,23.1044,23.3058,458600
2006-10-04,23.1312,23.4670,23.0507,23.4132,381400
2006-10-05,23.4334,23.5341,23.3662,23.5072,417500
2006-10-06,23.3394,23.4065,23.1379,23.2252,225900
2006-10-09,23.2320,23.2320,23.0238,23.0909,263400
2006-10-10,23.1782,23.2454,23.1044,23.1581,230800
2006-10-11,23.3864,23.6751,23.3864,23.5677,412200
2006-10-12,23.6281,23.7557,23.5005,23.7288,225700
2006-10-13,23.2655,23.3595,23.2051,23.2857,325200
2006-10-16,23.4670,23.6147,23.4334,23.5744,286100
2006-10-17,23.1984,23.2252,22.9701,23.0641,438800
2006-10-18,23.0641,23.2320,22.9634,22.9969,400700
2006-10-19,22.9969,23.0977,22.9567,23.0171,297200
2006-10-20,23.0305,23.0775,22.8962,22.9835,324700
2006-10-23,23.0708,23.2857,22.9902,23.2387,340400
2006-10-24,23.1917,23.3192,23.0574,23.3192,307500
2006-10-25,22.5941,23.3192,22.4866,23.1178,416800
2006-10-26,23.5408,23.7490,23.4670,23.7490,518000
2006-10-27,24.1183,24.3063,24.0310,24.0981,612600
2006-10-30,23.5542,23.7691,23.5274,23.6751,405300
2006-10-31,23.6348,23.8094,23.6348,23.7221,330700
2006-11-01,24.1317,24.1317,23.6684,23.6751,799300
2006-11-02,23.7691,23.8630,23.7087,23.7691,265800
2006-11-03,23.7758,23.8228,23.5610,23.6550,372800
2006-11-06,23.8027,24.2324,23.8027,24.0578,381700
2006-11-07,24.2727,24.5278,24.2727,24.3398,336200
2006-11-08,24.3465,24.5614,24.2928,24.4473,486600
2006-11-09,24.4540,24.5681,24.3398,24.3465,169400
2006-11-10,24.2257,24.2593,24.0981,24.1183,321200
2006-11-13,24.3130,24.3130,24.1988,24.2995,379500
2006-11-14,24.4204,24.4808,24.1384,24.4808,565900
2006-11-15,24.2257,24.4271,24.1854,24.2861,430300
2006-11-16,24.0310,24.0310,23.8430,23.9504,782000
2006-11-17,23.9705,23.9773,23.8631,23.8900,464400
2006-11-20,23.4200,23.5677,23.3058,23.4334,621100
2006-11-21,23.5274,23.5811,23.4468,23.5542,244700
2006-11-22,23.6482,23.6952,23.4804,23.4804,353000
2006-11-24,23.5677,23.5677,23.3864,23.4132,178700
2006-11-27,23.3864,23.3864,23.0641,23.0775,400600
2006-11-28,22.9432,23.0104,22.8358,23.0037,379700
2006-11-29,23.1648,23.3327,23.1648,23.2790,329800
2006-11-30,23.7020,23.7355,23.5140,23.6952,294000
